url,name,price_bdt,category,image_url,processor,generation,ram,storage,graphics_memory,gpu,display_inch,color,processor,camera_front,camera_rear,battery_mah,network,display_type,processor,storage,os
https://www.ryans.com/lenovo-loq-gaming-15iax9-12th-gen-intel-core-i5-12450hx-luna-grey-gaming-laptop,Lenovo LOQ Gaming 15IAX9 12th Gen Intel Core,107000,laptop,https://www.ryans.com/storage/products/small/lenovo-loq-gaming-15iax9-12th-gen-intel-core-i5-61735038794.webp,Core i5,12th (Intel),16GB,512GB SSD,4GB,Nvidia RTX 2050 Graphics,15.6,Luna Gray,,,,,,,,,
https://www.ryans.com/lenovo-ideapad-slim-3-15irh10r-series-2-intel-core-7-240h-24gb-ram--512gb-ssd--15.3-inch-fhd--wuxga-display--luna-grey-laptop--83k40042lk-2y,Lenovo IdeaPad Slim 3 15IRH10R Series 2 Intel,107000,laptop,https://www.ryans.com/storage/products/small/lenovo-ideapad-slim-3i-15irh10r-series-2-intel-11750748877.webp,Core 7,Core Series 2,24GB,512GB SSD,Shared,Intel Graphics,15.3,Luna Gray,,,,,,,,,
https://www.ryans.com/acer-swift-lite-sfl14-54m-series-1-intel-core-ultra-5-115u-laptop,Acer Swift Lite SFL14-54M Series 1 Intel Core,107000,laptop,https://www.ryans.com/storage/products/small/acer-swift-lite-sfl14-54m-series-1-intel-core-11764329162.webp,Core Ultra 5,Ultra,16GB,512GB SSD,Shared,Intel Graphics,14,Sunset Copper,,,,,,,,,
https://www.ryans.com/asus-vivobook-14-f1407ca-series-2-intel-core-ultra-5-225h-quiet-blue-laptop,Asus VivoBook 14 F1407CA Series 2 Intel Core,108000,laptop,https://www.ryans.com/storage/products/small/asus-vivobook-14-f1407ca-series-2-intel-core-11776595911.webp,Core Ultra 5,Ultra,16GB,512GB SSD,Shared,Intel Arc 130V Graphics,14,Quiet Blue,,,,,,,,,
https://www.ryans.com/asus-vivobook-14-f1407ca-series-2-intel-core-ultra-5-225h-cool-silver-laptop,Asus VivoBook 14 F1407CA Series 2 Intel Core,108000,laptop,https://www.ryans.com/storage/products/small/asus-vivobook-14-f1407ca-series-2-intel-core-11776600566.webp,Core Ultra 5,Ultra,16GB,512GB SSD,Shared,Intel Arc 130V Graphics,14,Cool Silver,,,,,,,,,
https://www.ryans.com/asus-vivobook-16-f1607ca-series-2-intel-core-ultra-5-225h-512gb-ssd-laptop,Asus VivoBook 16 F1607CA Series 2 Intel Core,108000,laptop,https://www.ryans.com/storage/products/small/asus-vivobook-16-f1607ca-series-2-intel-core-11776494703.webp,Core Ultra 5,Ultra,16GB,512GB SSD,Shared,Intel Iris Xe Graphics,16,Quiet Blue,,,,,,,,,
https://www.ryans.com/asus-vivobook-s14-m3407ha-laptop,ASUS VivoBook S14 M3407HA AMD Ryzen 5 220 16G,109000,laptop,https://www.ryans.com/storage/products/small/asus-vivobook-s14-m3407ha-amd-ryzen-5-220-16gb-11752575282.webp,Ryzen 5,Ryzen,16GB,1TB SSD,Shared,AMD Radeon 740M Graphics,14,Cool Silver,,,,,,,,,
https://www.ryans.com/acer-alg-gaming-al15g-53-intel-core-i5-13420h-gaming-laptop,Acer ALG Gaming-AL15G-53 Intel Core i5 13420H,110000,laptop,https://www.ryans.com/storage/products/small/acer-alg-gaming-al15g-53-intel-core-i5-13420h-11765265528.webp,Core i5,13th (Intel),16GB,1TB SSD,6GB,Nvidia RTX 3050 Graphics,15.6,Steel Gray,,,,,,,,,
https://www.ryans.com/lenovo-ideapad-slim-5-13arp10-amd-ryzen-7-7735hs-16gb-ram-laptop,Lenovo IdeaPad Slim 5 13ARP10 AMD Ryzen 7 773,110000,laptop,https://www.ryans.com/storage/products/small/lenovo-ideapad-slim-5-13arp10-amd-ryzen-7-7735hs-11772690833.webp,Ryzen 7,Ryzen,16GB,512GB SSD,Shared,AMD Radeon 680M Graphics,13.3,Cloud Gray,,,,,,,,,
https://www.ryans.com/lenovo-thinkpad-e14-gen-7-series-2-intel-core-ultra-5-225u-laptop,Lenovo ThinkPad E14 Gen 7 Series 2 Intel Core,110000,laptop,https://www.ryans.com/storage/products/small/lenovo-thinkpad-e14-gen-7-series-2-intel-core-11772875132.webp,Core Ultra 5,Ultra,8GB,512GB SSD,Shared,Intel Graphics,14,Black,,,,,,,,,
https://www.ryans.com/hp-victus-gaming-15-fa1393tx-13th-gen-intel-core-i5-13420h-gaming-laptop,HP Victus Gaming 15-fa1393TX 13th Gen Intel C,110900,laptop,https://www.ryans.com/storage/products/small/hp-victus-gaming-15-fa1393tx-13th-gen-intel-core-11759235409.webp,Core i5,13th (Intel),8GB,512GB SSD,4GB,Nvidia RTX 2050 Graphics,15.6,Mica Silver,,,,,,,,,
https://www.ryans.com/lenovo-ideapad-slim-5-14irh10-intel-core-i5-13420h-laptop,Lenovo IdeaPad Slim 5 14IRH10 Intel Core i5 1,111000,laptop,https://www.ryans.com/storage/products/small/lenovo-ideapad-slim-5-14irh10-intel-core-i5-11752838936.webp,Core i5,13th (Intel),16GB,1TB SSD,Shared,Intel UHD Graphics,14,Luna Gray,,,,,,,,,
https://www.ryans.com/asus-vivobook-14-f1407ca-series-2-intel-core-ultra-5-225h-laptop,ASUS VivoBook 14 F1407CA Series 2 Intel Core,112000,laptop,https://www.ryans.com/storage/products/small/asus-vivobook-14-f1407ca-series-2-intel-core-11741770177.webp,Core Ultra 5,Ultra,16GB,1TB SSD,Shared,Intel Arc 130T Graphics,14,Quiet Blue,,,,,,,,,
https://www.ryans.com/asus-vivobook-16-f1607ca-series-2-intel-core-ultra-5-225h-laptop,Asus VivoBook 16 F1607CA Series 2 Intel Core,112000,laptop,https://www.ryans.com/storage/products/small/asus-vivobook-16-f1607ca-series-2-intel-core-11768729281.webp,Core Ultra 5,Ultra,16GB,1TB SSD,Shared,Intel Arc 130T Graphics,16,Cool Silver,,,,,,,,,
https://www.ryans.com/asus-vivobook-16-f1607ca-series-2-intel-core-ultra-5-225h-16gb-ram-laptop,Asus VivoBook 16 F1607CA Series 2 Intel Core,112000,laptop,https://www.ryans.com/storage/products/small/asus-vivobook-16-f1607ca-series-2-intel-core-11768731427.webp,Core Ultra 5,Ultra,16GB,1TB SSD,Shared,Intel Arc 130V Graphics,16,Quiet Blue,,,,,,,,,
https://www.ryans.com/asus-vivobook-15-a1504va-series-1-intel-core-7-150u-silver-laptop,Asus VivoBook 15 A1504VA Series 1 Intel Core,112000,laptop,https://www.ryans.com/storage/products/small/asus-vivobook-15-a1504va-series-1-intel-core-7-11776581767.webp,Core 7,Core Series 1,16GB,512GB SSD,Shared,Intel Graphics,15.6,Cool Silver,,,,,,,,,
https://www.ryans.com/asus-vivobook-15-a1504va-series-1-intel-core-7-150u-quiet-blue-laptop,Asus VivoBook 15 A1504VA Series 1 Intel Core,112000,laptop,https://www.ryans.com/storage/products/small/asus-vivobook-15-a1504va-series-1-intel-core-7-11776582278.webp,Core 7,Core Series 1,16GB,512GB SSD,Shared,Intel Graphics,15.6,Quiet Blue,,,,,,,,,
https://www.ryans.com/asus-vivobook-14-f1407ca-series-2-intel-core-ultra-5-225h-cool-silver-laptop,Asus VivoBook 14 F1407CA Series 2 Intel Core,112000,laptop,https://www.ryans.com/storage/products/small/asus-vivobook-14-f1407ca-series-2-intel-core-11776591839.webp,Core Ultra 5,Ultra,16GB,1TB SSD,Shared,Intel Arc 130T Graphics,14,Cool Silver,,,,,,,,,
https://www.ryans.com/asus-vivobook-14-m1407ka-16gb-ddr5-512gb-pcie-ssd-laptop,Asus VivoBook 14 M1407KA AMD Ryzen AI 5 330 1,112000,laptop,https://www.ryans.com/storage/products/small/asus-vivobook-14-m1407ka-amd-ryzen-ai-5-330-16gb-11776511248.webp,Ryzen AI 5,Ryzen,16GB,512GB SSD,Shared,AMD Radeon 820M Graphics,14,Cool Silver,,,,,,,,,
https://www.ryans.com/asus-vivobook-14-m1407ka-amd-ryzen-ai-5-330-laptop,Asus VivoBook 14 M1407KA AMD Ryzen AI 5 330 1,112000,laptop,https://www.ryans.com/storage/products/small/asus-vivobook-14-m1407ka-amd-ryzen-ai-5-330-16gb-11776517809.webp,Ryzen AI 5,Ryzen,16GB,512GB SSD,Shared,AMD Radeon 820M Graphics,14,Quiet Blue,,,,,,,,,
https://www.ryans.com/lenovo-ideapad-5-2-in-1-14akp10-amd-ryzen-ai-5-340-laptop,Lenovo IdeaPad 5 2 in 1 14AKP10 AMD Ryzen AI,115000,laptop,https://www.ryans.com/storage/products/small/lenovo-ideapad-5-2-in-1-14akp10-amd-ryzen-ai-5-31768458937.webp,Ryzen AI 5,Ryzen,16GB,512GB SSD,Shared,AMD Radeon 840M Graphics,14,Luna Gray,,,,,,,,,
https://www.ryans.com/asus-expertbook-b3-b3405cca-series-2-intel-core-ultra-7-255h-laptop,Asus ExpertBook B3 B3405CCA Series 2 Intel Co,115000,laptop,https://www.ryans.com/storage/products/small/asus-expertbook-b3-b3405cca-series-2-intel-core-11775907566.webp,Core Ultra 7,Ultra,8GB,512GB SSD,Shared,Intel Arc 140T Graphics,14,Gentle Grey,,,,,,,,,
https://www.ryans.com/asus-tuf-gaming-f16-fx607vb-series-2-intel-core-5-210h-8gb-ram-gaming-laptop,ASUS TUF Gaming F16 FX607VB Series 2 Intel Co,115900,laptop,https://www.ryans.com/storage/products/small/asus-tuf-gaming-f16-fx607vb-series-2-intel-core-5-11746522937.webp,Core 5,Core Series 2,8GB,512GB SSD,4GB,Nvidia RTX 3050A Graphics,16,Mecha Gray,,,,,,,,,
https://www.ryans.com/-msi-cyborg-15-a13ve-intel-core-i5-13420h-gaming-laptop,MSI Cyborg 15 A13VE Intel Core i5 13420H 8GB,115900,laptop,https://www.ryans.com/storage/products/small/msi-cyborg-15-a13ve-intel-core-i5-13420h-8gb-ram-11767615805.webp,Core i5,13th (Intel),8GB,512GB SSD,6GB,Nvidia RTX 4050 Graphics,15.6,Translucent Black,,,,,,,,,
https://www.ryans.com/lenovo-ideapad-slim-5-14q8x9-qualcomm-snapdragon-x-plus-x1p-42-100-laptop,Lenovo IdeaPad Slim 5 14Q8X9 Qualcomm Snapdra,117500,laptop,https://www.ryans.com/storage/products/small/lenovo-ideapad-slim-5-14q8x9-qualcomm-snapdragon-11745670794.webp,Snapdragon X Plus,Snapdragon X Series,16GB,512GB SSD,Shared,Qualcomm Adreno Graphics,14,Cloud Gray,,,,,,,,,
https://www.ryans.com/dell-inspiron-14-5440-series-1-intel-core-7-laptop,Dell Inspiron 14 5440 Series 1 Intel Core 7 1,117500,laptop,https://www.ryans.com/storage/products/small/dell-inspiron-14-5440-series-1-intel-core-7-150u-11751010062.webp,Core 7,Core Series 1,16GB,512GB SSD,Shared,Intel Graphics,14,Ice Blue,,,,,,,,,
https://www.ryans.com/hp-probook-460-g11-series-1-intel-core-ultra-5-125h-silver-laptop,HP ProBook 460 G11 Series 1 Intel Core Ultra,118000,laptop,https://www.ryans.com/storage/products/small/hp-probook-460-g11-series-1-intel-core-ultra-5-11759057378.webp,Core Ultra 5,Ultra,8GB,512GB SSD,Shared,Intel Arc Graphics,16,Silver,,,,,,,,,
https://www.ryans.com/acer-travellite-tl24-53m-series-1-intel-core-7-150u-laptop,Acer TravelLite TL24-53M Series 1 Intel Core,118000,laptop,https://www.ryans.com/storage/products/small/acer-travellite-tl24-53m-series-1-intel-core-7-11768213953.webp,Core 7,Core Series 1,16GB,512GB SSD,Shared,Intel Graphics,14,Silver,,,,,,,,,
https://www.ryans.com/asus-tuf-gaming-a15-fa506ncg-amd-ryzen-7-7445hs-8gb-ram-gaming-laptop,ASUS TUF Gaming A15 FA506NCG AMD Ryzen 7 7445,119000,laptop,https://www.ryans.com/storage/products/small/asus-tuf-gaming-a15-fa506ncg-amd-ryzen-7-7445hs-11762665801.webp,Ryzen 7,Ryzen,8GB,512GB SSD,4GB,Nvidia RTX 3050 Graphics,15.6,Graphite Black,,,,,,,,,
https://www.ryans.com/asus-vivobook-s14-s3407va-series-2-intel-core-5-210h-16gb-ram-laptop,Asus VivoBook S14 S3407VA Series 2 Intel Core,119000,laptop,https://www.ryans.com/storage/products/small/asus-vivobook-s14-s3407va-series-2-intel-core-5-11776689623.webp,Core 5,Core Series 2,16GB,512GB SSD,Shared,Intel Graphics,14,Matte Gray,,,,,,,,,
https://www.ryans.com/acer-travelmate-p6-tmp-614-53-13th-gen-intel-core-i5-1335u-galaxy-black-laptop,Acer TravelMate P6 TMP-614-53 13th Gen Intel,120000,laptop,https://www.ryans.com/storage/products/small/acer-travelmate-p6-tmp-614-53-13th-gen-intel-core-11726920211.webp,Core i5,13th (Intel),16GB,1TB SSD,Shared,Intel Iris Xe Graphics,14,Galaxy Black,,,,,,,,,
https://www.ryans.com/lenovo-ideapad-slim-5i-14irh10r-series-2-intel-core-7-240h-laptop,Lenovo IdeaPad Slim 5 14IRH10R Series 2 Intel,120000,laptop,https://www.ryans.com/storage/products/small/lenovo-ideapad-slim-5i-14irh10r-series-2-intel-11748950662.webp,Core 7,Core Series 2,16GB,1TB SSD,Shared,Intel Graphics,14,Luna Gray,,,,,,,,,
https://www.ryans.com/lenovo-ideapad-slim-5-14irh10-13th-gen-intel-core-i7-13620h-laptop,Lenovo IdeaPad Slim 5 14IRH10 13th Gen Intel,121000,laptop,https://www.ryans.com/storage/products/small/lenovo-ideapad-slim-5-14irh10-13th-gen-intel-core-11758015392.webp,Core i7,13th (Intel),16GB,1TB SSD,Shared,Intel UHD Graphics,14,Luna Gray,,,,,,,,,
https://www.ryans.com/lenovo-loq-gaming-15iax9e-12th-gen-intel-core-i5-12450hx-gaming-laptop,Lenovo LOQ Gaming 15IAX9E 12th Gen Intel Core,121500,laptop,https://www.ryans.com/storage/products/small/lenovo-loq-gaming-15iax9e-12th-gen-intel-core-i5-11742640675.webp,Core i5,12th (Intel),16GB,512GB SSD,6GB,Nvidia RTX 3050 Graphics,15.6,Luna Gray,,,,,,,,,
https://www.ryans.com/lenovo-ideapad-slim-5-14irh10r-intel-core-5-laptop,Lenovo IdeaPad Slim 5 14IRH10R Intel Core 5 3,123000,laptop,https://www.ryans.com/storage/products/small/lenovo-ideapad-slim-5-14irh10r-intel-core-5-32gb-11772863180.webp,Core 5,Core Series 2,32GB,1TB SSD,Shared,Intel Graphics,14,Luna Gray,,,,,,,,,
https://www.ryans.com/asus-vivobook-s14-m3407ha-amd-ryzen-7-laptop,ASUS VivoBook S14 M3407HA AMD Ryzen 7 260 16G,124000,laptop,https://www.ryans.com/storage/products/small/asus-vivobook-s14-m3407ha-amd-ryzen-7-260-16gb-11752575627.webp,Ryzen 7,Ryzen,16GB,1TB SSD,Shared,AMD Radeon 780M Graphics,14,Cool Silver,,,,,,,,,
https://www.ryans.com/asus-tuf-gaming-a15-fa506ncq-amd-ryzen-7-170-gaming-laptop,Asus TUF Gaming A15 FA506NCQ AMD Ryzen 7 170,124000,laptop,https://www.ryans.com/storage/products/small/asus-tuf-gaming-a15-fa506ncq-amd-ryzen-7-170-16gb-11776514926.webp,Ryzen 7,Ryzen,16GB,512GB SSD,4GB,Nvidia RTX 3050 Graphics,15.6,Graphite Black,,,,,,,,,
https://www.ryans.com/asus-vivobook-s14-s3407va-series-2-intel-core-5-210h-16gb-ram-14-inch-laptop,Asus VivoBook S14 S3407VA Series 2 Intel Core,124000,laptop,https://www.ryans.com/storage/products/small/asus-vivobook-s14-s3407va-series-2-intel-core-5-11776758100.webp,Core 5,Core Series 2,16GB,1TB SSD,Shared,Intel Graphics,14,Cool Silver,,,,,,,,,
https://www.ryans.com/hp-victus-gaming-15-fa2276tx-core-i5-13420h-gaming-laptop,HP Victus Gaming 15-fa2276TX Intel Core i5 13,128000,laptop,https://www.ryans.com/storage/products/small/hp-victus-gaming-15-fa2276tx-13th-gen-intel-core-11772092674.webp,Core i5,13th (Intel),8GB,512GB SSD,6GB,Nvidia RTX 3050 Graphics,15.6,Mica Silver,,,,,,,,,
https://www.ryans.com/asus-vivobook-16-m1607ga-amd-ryzen-ai-7-445-laptop,Asus VivoBook 16 M1607GA AMD Ryzen AI 7 445 1,129000,laptop,https://www.ryans.com/storage/products/small/asus-vivobook-16-m1607ga-amd-ryzen-ai-7-445-16gb-11776754827.webp,Ryzen AI 7,Ryzen,16GB,512GB SSD,Shared,AMD Radeon 840M Graphics,16,Cool Silver,,,,,,,,,
https://www.ryans.com/asus-vivobook-16-m1607ga-amd-ryzen-ai-7-445-16gb-laptop,Asus VivoBook 16 M1607GA AMD Ryzen AI 7 445 1,129000,laptop,https://www.ryans.com/storage/products/small/asus-vivobook-16-m1607ga-amd-ryzen-ai-7-445-16gb-11776756752.webp,Ryzen AI 7,Ryzen,16GB,512GB SSD,Shared,AMD Radeon 840M Graphics,16,Quiet Blue,,,,,,,,,
https://www.ryans.com/dell-latitude-14-5450-series-1-intel-core-ultra-5-125u-laptop,Dell Latitude 14 5450 Series 1 Intel Core Ult,129500,laptop,https://www.ryans.com/storage/products/small/dell-latitude-14-5450-series-1-intel-core-ultra-5-11740646438.webp,Core Ultra 5,Ultra,8GB,512GB SSD,Shared,Intel Graphics,14,Silver,,,,,,,,,
https://www.ryans.com/hp-probook-460-g11-series-1-intel-core-ultra-7-155h-laptop,HP ProBook 460 G11 Series 1 Intel Core Ultra,129500,laptop,https://www.ryans.com/storage/products/small/hp-probook-460-g11-series-1-intel-core-ultra-7-11759144891.webp,Core Ultra 7,Ultra,8GB,512GB SSD,Shared,Intel Arc Graphics,16,Silver,,,,,,,,,
https://www.ryans.com/lenovo-loq-gaming-15iax9-laptop,Lenovo LOQ Gaming 15IAX9 Intel Core i5 12450H,130000,laptop,https://www.ryans.com/storage/products/small/lenovo-loq-gaming-15iax9-intel-core-i5-12450hx-21748949260.webp,Core i5,12th (Intel),16GB,512GB SSD,6GB,Nvidia RTX 3050 Graphics,15.6,Luna Gray,,,,,,,,,
https://www.ryans.com/gigabyte-gaming-g6-mf-13th-gen-intel-core-i7-13700h-gaming-laptop,Gigabyte Gaming G6 MF 13th Gen Intel Core i7,132000,laptop,https://www.ryans.com/storage/products/small/gigabyte-gaming-g6-mf-13th-gen-intel-core-i7-11744028279.webp,Core i7,13th (Intel),16GB,512GB SSD,6GB,Nvidia RTX 4050 Graphics,16,Matte Black,,,,,,,,,
https://www.ryans.com/hp-victus-gaming-15-fb3180ax-amd-ryzen-7-7445hs-gaming-laptop,HP Victus Gaming 15-fb3180AX AMD Ryzen 7 7445,132500,laptop,https://www.ryans.com/storage/products/small/hp-victus-gaming-15-fb3180ax-amd-ryzen-7-7445hs-11768221630.webp,Ryzen 7,Ryzen,8GB,1TB SSD,4GB,Nvidia RTX 3050 Graphics,15.6,Performance Blue,,,,,,,,,
https://www.ryans.com/gigabyte-gaming-g6-mf-13th-gen-intel-core-i7-13620h-gaming-laptop,Gigabyte Gaming G6 MF 13th Gen Intel Core i7,134000,laptop,https://www.ryans.com/storage/products/small/gigabyte-gaming-g6-mf-13th-gen-intel-core-i7-11744028153.webp,Core i7,13th (Intel),16GB,512GB SSD,6GB,Nvidia RTX 4050 Graphics,16,Matte Black,,,,,,,,,
https://www.ryans.com/lenovo-loq-gaming-15iax9e-intel-core-i5-12450hx-gaming-laptop,Lenovo LOQ Gaming 15IAX9E Intel Core i5 12450,134500,laptop,https://www.ryans.com/storage/products/small/lenovo-loq-gaming-15iax9e-intel-core-i5-12450hx-11742640103.webp,Core i5,12th (Intel),16GB,512GB SSD,6GB,Nvidia RTX 4050 Graphics,15.6,Luna Gray,,,,,,,,,
https://www.ryans.com/hp-probook-440-g11-series-1-intel-core-ultra-7-155u-laptop,HP ProBook 440 G11 Series 1 Intel Core Ultra,135000,laptop,https://www.ryans.com/storage/products/small/hp-probook-440-g11-series-1-intel-core-ultra-7-11750499366.webp,Core Ultra 7,Ultra,8GB,512GB SSD,Shared,Intel Graphics,14,Pike Silver,,,,,,,,,
https://www.ryans.com/lenovo-loq-gaming-15irx9-13th-gen-intel-core-i5-13450hx-gaming-laptop,Lenovo LOQ Gaming 15IRX9 13th Gen Intel Core,135500,laptop,https://www.ryans.com/storage/products/small/lenovo-loq-gaming-15irx9-13th-gen-intel-core-i5-11758016186.webp,Core i5,13th (Intel),24GB,512GB SSD,6GB,Nvidia RTX 3050 Graphics,15.6,Luna Gray,,,,,,,,,
https://www.ryans.com/lenovo-ideapad-5-2-in-1-14ial10-series-2-intel-core-ultra-5-225h-laptop,Lenovo IdeaPad 5 2 in 1 14IAL10 Series 2 Inte,137000,laptop,https://www.ryans.com/storage/products/small/lenovo-ideapad-5-2-in-1-14ial10-series-2-intel-11752838647.webp,Core Ultra 5,Ultra,16GB,512GB SSD,Shared,Intel Arc Graphics,14,Luna Gray,,,,,,,,,
https://www.ryans.com/lenovo-ideapad-5i-2-in-1-14q8x9-qualcomm-snapdragon-x-plus-x1p-42-100-laptop,Lenovo IdeaPad 5 2 in 1 14Q8X9 Qualcomm Snapd,137500,laptop,https://www.ryans.com/storage/products/small/lenovo-ideapad-5i-2-in-1-14q8x9-qualcomm-11742444471.webp,Snapdragon X Plus,Snapdragon X Series,16GB,1TB SSD,Shared,Qualcomm Adreno Graphics,14,Luna Gray,,,,,,,,,
https://www.ryans.com/lenovo-loq-15ahp9-amd-ryzen-5-8645hs-laptop,Lenovo LOQ 15AHP9 AMD Ryzen 5 8645HS 16GB RAM,138000,laptop,https://www.ryans.com/storage/products/small/lenovo-loq-15ahp9-amd-ryzen-5-8645hs-16gb-ram-11771564094.webp,Ryzen 5,Ryzen,16GB,512GB SSD,6GB,Nvidia RTX 3050 Graphics,15.6,Luna Gray,,,,,,,,,
https://www.ryans.com/lenovo-loq-gaming-15iax9-12th-gen-intel-core-i5-12450hx-16gb-luna-grey-gaming-laptop,Lenovo LOQ Gaming 15IAX9 12th Gen Intel Core,139500,laptop,https://www.ryans.com/storage/products/small/lenovo-loq-gaming-15iax9-12th-gen-intel-core-i5-61735112602.webp,Core i5,12th (Intel),16GB,512GB SSD,6GB,Nvidia RTX 4050 Graphics,15.6,Luna Gray,,,,,,,,,
https://www.ryans.com/lenovo-loq-15ahp9-amd-ryzen-5-8645hs-16gb-ram-gaming-laptop,Lenovo LOQ 15AHP9 AMD Ryzen 5 8645HS 16GB RAM,142000,laptop,https://www.ryans.com/storage/products/small/lenovo-loq-15ahp9-amd-ryzen-5-8645hs-16gb-ram-11750769053.webp,Ryzen 5,Ryzen,16GB,512GB SSD,6GB,Nvidia RTX 4050 Graphics,15.6,Luna Gray,,,,,,,,,
https://www.ryans.com/lenovo-yoga-7-2-in-1-14iml9-series-1-intel-core-ultra-5-125h-laptop,Lenovo Yoga 7 2 in 1 14IML9 Series 1 Intel Co,142500,laptop,https://www.ryans.com/storage/products/small/lenovo-yoga-7-2-in-1-14iml9-series-1-intel-core-11758016947.webp,Core Ultra 5,Ultra,16GB,512GB SSD,Shared,Intel Arc Graphics,14,Storm Grey,,,,,,,,,
https://www.ryans.com/gigabyte-gaming-a16-cmh-13th-gen-intel-core-i7-13620h-gaming-laptop,Gigabyte Gaming A16 CMH 13th Gen Intel Core i,144000,laptop,https://www.ryans.com/storage/products/small/gigabyte-gaming-a16-cmh-13th-gen-intel-core-i7-11748339035.webp,Core i7,13th (Intel),16GB,1TB SSD,6GB,Nvidia RTX 4050 Graphics,16,Black Steel,,,,,,,,,
https://www.ryans.com/asus-v16-v3607vh-series-2-intel-core-5-210h-gaming-laptop,Asus V16 V3607VH Series 2 Intel Core 5 210H 1,144000,laptop,https://www.ryans.com/storage/products/small/asus-v16-v3607vh-series-2-intel-core-5-210h-16gb-11765540670.webp,Core 5,Core Series 2,16GB,1TB SSD,8GB,Nvidia RTX 5050 Graphics,16,Matte Black,,,,,,,,,
https://www.ryans.com/asus-vivobook-s14-s3407ca-laptop,ASUS VivoBook S14 S3407CA Intel Core Ultra 7,144500,laptop,https://www.ryans.com/storage/products/small/asus-vivobook-s14-s3407ca-intel-core-ultra-7-255h-11752578776.webp,Core Ultra 7,Ultra,16GB,1TB SSD,Shared,Intel Arc 140T Graphics,14,Matte Gray,,,,,,,,,
https://www.ryans.com/lenovo-loq-gaming-15irx9-intel-core-i7-13650hx-gaming-laptop,Lenovo LOQ Gaming 15IRX9 Intel Core i7 13650H,145000,laptop,https://www.ryans.com/storage/products/small/lenovo-loq-gaming-15irx9-intel-core-i7-13650hx-11742639705.webp,Core i7,13th (Intel),24GB,512GB SSD,6GB,Nvidia RTX 3050 Graphics,15.6,Luna Gray,,,,,,,,,
https://www.ryans.com/hp-elitebook-840-g11-series-1-intel-core-ultra-5-125u-laptop,HP Elitebook 840 G11 Series 1 Intel Core Ultr,145000,laptop,https://www.ryans.com/storage/products/small/hp-elitebook-840-g11-series-1-intel-core-ultra-5-11747914878.webp,Core Ultra 5,Ultra,16GB,512GB SSD,Shared,Intel Graphics,14,Silver,,,,,,,,,
https://www.ryans.com/acer-swift-go-14-sfg14-73-series-1-intel-core-ultra-7-155h-laptop,Acer Swift Go 14 SFG14-73 Series 1 Intel Core,146000,laptop,https://www.ryans.com/storage/products/small/acer-swift-go-14-sfg14-73-series-1-intel-core-11748173299.webp,Core Ultra 7,Ultra,16GB,1TB SSD,Shared,Intel Arc Graphics,14,Pure Silver,,,,,,,,,
https://www.ryans.com/msi-venturepro-15-a2rweg-series-2-intel-core-5-210h-gaming-laptop,MSI VenturePro 15 A2RWEG Series 2 Intel Core,148900,laptop,https://www.ryans.com/storage/products/small/msi-venturepro-15-a2rweg-series-2-intel-core-5-11755167344.webp,Core 5,Core Series 2,16GB,512GB SSD,8GB,Nvidia RTX 5050 Graphics,15.6,Solid Gray,,,,,,,,,
https://www.ryans.com/lenovo-ideapad-5-2-in-1-14ial10-series-2-intel-core-ultra-7-255h-laptop,Lenovo IdeaPad 5 2 in 1 14IAL10 Series 2 Inte,151500,laptop,https://www.ryans.com/storage/products/small/lenovo-ideapad-5-2-in-1-14ial10-series-2-intel-11758015681.webp,Core Ultra 7,Ultra,16GB,512GB SSD,Shared,Intel Arc 140T Graphics,14,Luna Gray,,,,,,,,,
https://www.ryans.com/apple-macbook-air-early-2026-apple-m5-10-core-chip-laptop,Apple MacBook Air (Early 2026) Apple M5 (10-C,151900,laptop,https://www.ryans.com/storage/products/small/apple-macbook-air-early-2026-apple-m5-10-core-11773480052.webp,Apple M5,M Series,16GB,512GB SSD,Shared,Apple 8-Core GPU,13.6,Starlight,,,,,,,,,
https://www.ryans.com/asus-zenbook-14-um3406ga-amd-ryzen-ai-5-14-inch-display-laptop,Asus ZenBook 14 UM3406GA AMD Ryzen AI 5 430 1,153000,laptop,https://www.ryans.com/storage/products/small/asus-zenbook-14-um3406ga-amd-ryzen-ai-5-430-16gb-11776833840.webp,Ryzen AI 5,Ryzen,16GB,512GB SSD,Shared,AMD Radeon 840M Graphics,14,Jade Black,,,,,,,,,
https://www.ryans.com/asus-tuf-gaming-a16-fa607nug-amd-ryzen-7-7445hs-laptop,ASUS TUF Gaming A16 FA607NUG AMD Ryzen 7 7445,154000,laptop,https://www.ryans.com/storage/products/small/asus-tuf-gaming-a16-fa607nug-amd-ryzen-7-7445hs-11764157862.webp,Ryzen 7,Ryzen,16GB,1TB SSD,6GB,Nvidia RTX 4050 Graphics,16,Mecha Gray,,,,,,,,,
https://www.ryans.com/hp-omnibook-5-flip-x360-2-in-1-14-fp0134tu-core-7-convertible-laptop,HP OmniBook 5 Flip x360 2-in-1 14-fp0134TU Se,154000,laptop,https://www.ryans.com/storage/products/small/hp-omnibook-5-flip-x360-2-in-1-14-fp0134tu-series-11772090643.webp,Core 7,Core Series 1,24GB,1TB SSD,Shared,Intel Graphics,14,Sky Blue,,,,,,,,,
